x,x_vel,yaw,yaw_vel
0.0,0.0,-0.0048121955156435236,3.086705546562901e-05
3.474610756122788e-10,-3.631541948460969e-07,-0.0044780823494740135,0.0037394236533148145
3.745836289299239e-06,-0.002492694964800207,-0.004437675615490977,0.0034306255368755506
2.36401031250788e-05,-0.008925018726208636,-0.004818217314477129,0.004917131265175884
2.36401031250788e-05,-0.008925018726208636,-0.004818217314477129,0.004917131265175884
5.484499506382088e-05,-0.014974125184937239,-0.004509061847983737,0.005085119972414475
-1.2397154678142775e-05,-0.018563659653631187,-0.005725896195662705,0.0060734298186659215
-3.6956665512846393e-05,-0.020092693814251505,-0.00576144308783427,0.005541520263753627
-5.884057231442309e-05,-0.024662191295217573,-0.005791493073907118,0.00476198901163665
4.5398862820193786e-05,-0.02976999004274553,-0.0051339877109273175,0.004703374158211679
4.5398862820193786e-05,-0.02976999004274553,-0.0051339877109273175,0.004703374158211679
0.00030243067416981146,-0.037186719360448296,-0.004283129190577039,0.00543080815400697
0.0003450088594541961,-0.038683402981880693,-0.004265452970133419,0.004920917091709378
0.0004768918917841763,-0.04310988668574772,-0.004565026786929348,0.0053890838200825
0.0005697422069195673,-0.048058534704218794,-0.0056362988719453316,0.004803269669982251
0.000729734352187322,-0.05296088481400054,-0.005677284779427457,0.0042308023140642005
0.0007181106162901617,-0.05444761440076201,-0.005529360257364342,0.0037479339924827377
0.0006511054945165876,-0.060628227990357345,-0.0015845811974593484,0.0013109638642886988
0.0005124472483193928,-0.058419275598297404,-0.0006141726958468033,0.0004542957447019316
5.4513524192492565e-05,-0.04763814672101212,0.0028503428601877358,-0.03453194074340986
-0.0005723408276456232,-0.01050486732545217,0.007557202360496055,-0.09773701094666389
-0.0010186740590879552,0.028472601714864397,0.009554643963481721,-0.129835492335038
-0.0010186740590879552,0.028472601714864397,0.009554643963481721,-0.129835492335038
-0.0020033687553627348,0.12252514433396398,0.014681358579104195,-0.2234789688758583
-0.0023762689599190214,0.16080594462199485,0.016259327334082183,-0.2963280617083898
-0.0023762689599190214,0.16080594462199485,0.016259327334082183,-0.2963280617083898
-0.001959666597002599,0.18023443466716524,0.014742994426918454,-0.35734886173806113
-0.0016216934042364692,0.17795428869113397,0.0141816491714878,-0.3715077277343323
-0.0014669874903336438,0.17747445499139197,0.013858664775384477,-0.37687303290754187
-0.00045826326351499535,0.1733166360401973,0.013315883288406983,-0.4023286453972524
0.0006269453891713416,0.16879020013136584,0.01326793072084216,-0.4331154990305671
0.0015305008335929594,0.16470977530134506,0.013386942240623957,-0.45166814562672525
0.0030572496696071056,0.1637131254704319,0.01384783955673613,-0.4753345147999374
0.004259116104022352,0.1635628585960308,0.01413491108582009,-0.48481968773705214
0.004914185027596997,0.16381600293660586,0.014278183929521293,-0.4888069107000196
0.007720541932737145,0.1662176607873147,0.014827623029263971,-0.5330680905051793
0.009680290108302486,0.17520775569373057,0.015321633229783978,-0.5931405774589573
0.010377018784538374,0.18002021862251152,0.015539418076063136,-0.6095187934935918
0.013508855639285078,0.20464202408344861,0.016105307259048594,-0.661772941163943
0.01447343053806973,0.20849841906982539,0.016151559274297296,-0.6761295187079521
0.016642694455340664,0.21678114575662671,0.01627127594965783,-0.6998699942587916
0.022474801422831932,0.23447343889063457,0.016537161544897153,-0.7116874750780019
0.027314226626114144,0.23649774779036828,0.016797042535923182,-0.7276574478659422
0.029077132966391826,0.23462004605781897,0.01692303698423532,-0.7303296098841557
0.03625013098006356,0.22702290594982963,0.01751880941996986,-0.7278116868064471
0.04016244783913746,0.22285004941648145,0.017680409168763178,-0.7213278119845148
0.04222077914099741,0.2207070556825207,0.017689406069281932,-0.7184542415352297
0.05138489521784816,0.20994670179705896,0.017770976754159073,-0.7191569490942019
0.05823742889092819,0.202048612356269,0.01761556418143902,-0.6945885587109375
0.06270078772196494,0.20039266879532397,0.01760797581995754,-0.659969653960005
0.07027745966476127,0.20020004046113868,0.01713510693174722,-0.4882334772499187
0.07565050245762721,0.1960059465215069,0.01652718097133222,-0.30688181249916485
0.07843623809074493,0.1931193174776747,0.01621522637457991,-0.22758573536877352
0.09242753260942042,0.18010909271880193,0.01520982569623337,-0.08075343287330436
0.09983188719384421,0.17007615970581774,0.014945066441304531,-0.0002737530245927461
0.10743964643782702,0.16358768620281766,0.014916492086052807,0.07054260228421849
0.12262253542207577,0.1601756092269624,0.0143734363754972,0.19370135976670413
0.13054641241646586,0.15968741655738725,0.014065146651047198,0.225172510805196
0.13054641241646586,0.15968741655738725,0.014065146651047198,0.225172510805196
0.14861597996937018,0.15171251250679854,0.013683536323774368,0.2509788606935331
0.15711128843363428,0.14526491814201012,0.013624196189917302,0.26144444753270984
0.1739041662300332,0.13577162505120113,0.013687146271629046,0.2756060948563593
0.18250127267845112,0.13440854610557634,0.013797098747979238,0.2597580215900655
0.19128442879584498,0.13397447789718278,0.013900311138961669,0.22988433953649792
0.20464543036828906,0.13333856557966775,0.01419682523369527,0.17731123553997272
0.2231333268213845,0.12191837556807898,0.01511567673925616,0.07151940872061244
0.23249616324143665,0.12036119498432393,0.01524123206831999,0.04644567847674291
0.24231621515063692,0.11989698241973881,0.015308044303436139,0.043018785268753926
0.25784467225142516,0.1149081985591267,0.014284110814120015,0.061135521561678376
0.273985808032535,0.0664482480457903,0.011909258169827158,0.054130072254745296
0.273985808032535,0.0664482480457903,0.011909258169827158,0.054130072254745296
0.29865447635432707,-0.0975010255970633,0.010218942148923488,0.017044375882131955
0.3180944453711365,-0.22474042668657251,0.009524718572860866,0.00875620378294033
0.33090672316129704,-0.27436506873751737,0.009434197090551634,0.01127934492098036
0.34938398375049023,-0.31557615312013587,0.009278981232889035,0.0065088750526597315
0.3677287990527231,-0.33961341315010307,0.009482094523044191,0.006542479588848303
0.38538313955510567,-0.34082071738512487,0.009528158014393715,0.001742006117598438
0.3970510928009439,-0.34378328151719856,0.009496780000759403,-0.0026581035796142726
0.4085772739320788,-0.3480073630152381,0.00939607156131752,-0.002963738233594532
0.4258145549997592,-0.3568149810687922,0.009175161139786912,0.004386325375804492
0.44301975314148634,-0.37137149857370394,0.0088267385654218,0.0034305703173695386
0.46032138210003093,-0.3931281431956745,0.008549747015731376,-0.0014136487416479219
0.46607592477118376,-0.39957253556857386,0.008478887412240616,0.0004014105017722345
0.4889665355508582,-0.42251984132094017,0.00829481097408947,0.00627538070006233
0.4945777970156151,-0.4262125150108461,0.008287095428149996,0.005278035320370668
0.5113629647421565,-0.43600355070988456,0.008223091440942385,0.00021323011950406985
0.5279677640636381,-0.4459388927161085,0.00809495663408124,0.0039570421957859855
0.5388483210108764,-0.45285876197404606,0.007975614153946079,0.00318670606767578
0.5550767362350066,-0.46495568552849015,0.007805316093073968,0.006514267930343638
0.5711400195354186,-0.47772533775377424,0.007809154701727189,0.006541632415614752
0.582221532893473,-0.4845980021469563,0.008273904609147722,0.03346190886533845
0.5917700240527176,-0.46787156904989774,0.009848220993739495,0.055676230039759037
0.6084221184065829,-0.37664065376642,0.012631918126067574,0.01382313151445122
0.6115382493126792,-0.351484652982468,0.013138227297047774,0.00833432081372754
0.621716467050985,-0.2664475626812929,0.014801215998292813,0.026927300183186578
0.6294045194890778,-0.17282728405248002,0.016226608884306243,-0.007937220408060122
0.6358216802036003,-0.09719806809629142,0.016245171398780515,-0.05033180958399242
0.6398647950447705,-0.07909993838777533,0.015957038558823286,-0.025247434237097757
0.6398647950447705,-0.07909993838777533,0.015957038558823286,-0.025247434237097757
0.6491639208408022,-0.06667080714393743,0.015275321965771457,-0.020980281178065486
0.6540697791438835,-0.07560667416172373,0.015041626560745251,-0.03171649080553177
0.6652130809349783,-0.08841576052584195,0.015583763663807284,-0.07015445153716
0.6701492297297841,-0.07864521074151391,0.016321363192986965,-0.07951422286530259
0.6750051740203727,-0.05874109046729207,0.017437931238409973,-0.08758938180818385
0.6820299658345542,-0.019078404355170765,0.01875684976389185,-0.09039032694644458
0.687376543187304,0.02361590417218826,0.019753374243030697,-0.10553748999694004
