x,y,z,roll,pitch,yaw
0.042939720614591746,-0.05895147776179606,-8.74790489822577,0.006391261291402138,-0.008977389310954011,-0.008162453300144862
0.09600761318703846,0.010670943039155978,1.9863773654157848,-0.0032704887274138607,-0.0037851410385886463,0.001906849631636202
-0.19739732685566339,0.05410529753284404,7.590201362115851,0.016294751164890934,0.0010234162909384455,0.003846197111825382
0.08317261519004368,-0.055183023081917325,-8.277957790086411,-0.011536641590224477,-0.008106778719243994,-0.01733527669838076
0.1004113626494407,-0.012893714401060736,-1.3644070713913028,0.006575270580099147,0.0030079969126737744,0.0035475290442441255
-0.1466719869227388,0.0341535250104212,4.5764156088211285,-0.008670296761337496,-0.007174536961666876,0.011972142515915225
0.08492119621209152,0.007945053552681677,-1.1166473677943753,-0.009351889571967666,0.014316644798096526,-0.00330848979847461
0.005715143391314056,-0.03226206978866845,-3.267856352208308,-0.006870203453485452,-0.0009674551834221708,0.0010528913555367314
-0.028608106869723492,0.017751822808992658,3.7140482159693162,0.020668141844828725,-0.009260253000376249,-0.003980074492934058
0.015721422209564188,0.0057023620463296475,-0.16142515076528338,-0.006766911042000191,0.007636239121780366,0.011300782569613296
0.0991774675331885,-0.026198968313551167,-3.391105788623372,0.00026996642932709423,0.004002341544608325,-0.0035015421995993907
0.046196181440567294,-0.0037917333555409294,0.3757123792932181,0.005489403944415388,0.002442819091461904,-0.003788921193990179
0.059582337489181465,-0.0018246798722983285,-0.7805478289907302,-0.006591430387492111,-0.005134123252818128,-0.007039344536722912
-0.11729186711139543,0.02413104485290314,2.727640522939057,-0.005257342000664351,0.004896802519924801,0.017608670489354418
0.027224695877075968,-0.009804175900673307,-0.8314275825941451,0.0187574610891665,-0.012927855280720447,-0.008875503299798035
0.06597942717372844,-0.00874836997079241,-1.298553658251969,-0.002090160683287908,-0.0002748317213598607,-0.0016967003508082817
-0.04775296284256148,0.026404334345938127,2.7441170188920956,0.009367770596643597,0.005906348466527378,-0.0014592431505646196
-0.025201917900422505,0.02097050312180365,1.6672911610781622,-0.0008790755964701153,-0.010304519404910872,0.005909692653682048
-0.019680324504598622,-0.005615659181352163,-0.8917041507115117,-0.010265396429809321,0.01643662712745828,-0.0009942179394352084
0.12609423272773546,-0.04437262962008264,-4.04686826863433,0.006585391526780723,-0.004524114053825383,-0.002510211441650846
-0.07927275667952198,0.011194901017132186,1.3193300477526835,-0.022145254072161665,-0.007807899559390032,0.005315224802812576
-0.013316653938199854,-0.009738744982476346,-1.2314265713914845,0.005357024221857231,0.0020222970257887433,-0.00507256071460496
0.03402074363275788,-0.032404638159361086,1.3559076255595937,-0.08163529150285831,-1.0674225634200356,-0.1281255450858161
3.4405767044509945,-0.05476001706949618,-0.19676401854434894,0.11462365769035408,0.21569490168260824,0.8811597806621038
5.6378967473157084,0.14238707476578427,3.9650106323484007,0.17632760026256233,0.825038760688748,0.6854922176731799
3.184066186183419,0.11570310552792373,-3.5482939566058884,0.001042322916416541,0.7024595968726741,-0.23387180029399385
5.194217749981705,0.21147530889749983,5.353749691066297,-0.3158317777963931,0.1554848246538345,-0.33558407625303155
-0.5789627217983384,-0.21323429431569052,-3.0556604473025097,-0.36866381648613716,-1.0237717654529206,-0.5781740792960791
-0.892301514398491,-0.1832800381504176,-3.7045263309641707,0.3389672461644619,0.5849009940699386,0.32620242063403804
-1.1211497332878901,0.048730325329437156,0.25292959059071074,0.5638669598246513,-0.4412682143228667,-0.0014857019433407352
-0.33294383546591133,0.16649559885703066,6.451396706545935,-0.71491682289718,-0.9275129843652877,-0.39075625209875103
-2.0648254365012186,-0.08194461255409871,-6.191292497001619,0.0378878758457234,0.8369844512853906,0.39094520704378677
-0.22121192669324527,0.4145752945341509,6.535384729984979,-0.05057847940559936,-0.19309384910370148,-0.11469021079487648
-1.681625354223404,-0.42733081061666767,-4.711868496837455,0.16383689146141978,-0.3641392489201884,-0.17314623705304308
-0.9156026951654694,-0.05726673931685061,-1.1207967168610142,0.4074388450432455,0.09120230450480528,0.28406451839588226
-0.10953486223133833,0.2646142272212475,6.290442916374629,-0.21556856275466826,-0.4358304274559334,-0.008168463791514516
0.04637301920877369,-0.22868739148910752,-6.078679508448102,-0.04461611113495845,0.797546198927922,-0.06823026472315098
-0.6589786486275809,0.02428222378212265,3.5837405849710753,0.04709589024484597,0.7190623660690086,0.09388976193343956
-0.4063660972235502,-0.09434969067992119,-5.044100344970036,-0.2303602553923676,-0.46656128810189573,-0.22844126685110755
-0.2713394585082449,0.02800984701582562,-0.08183519321573732,0.5510395442336871,-0.18029800245330685,0.12556182390425122
-0.27641658144716874,-0.03119273811564216,0.597329329843395,-0.07821013184530634,1.5374211302347895,0.23859076595964554
-0.3075258372338355,-0.060756758622468335,0.3338254436655575,-0.04685796448574722,-2.091977664482892,0.4861154694832674
-1.41733478745201,0.0074384174602916886,-0.44615630915480725,0.047319935278765615,1.0168402609164258,0.48791942405870015
-3.7509501104329495,0.18064776046670644,0.4288911250688553,-0.587902487030047,0.19455870303877584,-1.7221872573366077
-3.370082011450199,0.38344457466070986,7.107075674064283,0.20218153147046725,-0.1333871265980905,-0.8480093855887411
-4.384198040680482,-0.45306343638791075,-7.190023640246325,-0.002800813202938201,-0.21389615201118786,-1.2702259101767026
-3.150134587318167,-0.10494646462580902,-0.9176704661890904,0.41515123095849216,-1.3964505083976655,0.7342915126474473
-0.5630454019541312,-0.44155662614412955,4.091402991147674,-0.24302399788846393,0.6818923343042369,1.067785402519226
1.3246736392839087,0.36702362972025715,-4.114771701844245,-0.000656811808110883,0.5306561747321225,0.21006789110789692
