x,y,z,roll,pitch,yaw
0.00020228095152764102,0.0,0.0,0.15870970736441256,0.05400466942019629,-5.19923000776977
-0.14618488820292475,0.0,0.0,0.019365248995842257,-0.11081462776710953,-5.609166063895491
-0.021032783914536043,0.0,0.0,-0.07875771245976472,0.12284918827574504,-0.7633579959942587
0.1306795055761463,0.0,0.0,-0.14764213523569608,-0.06651170114958926,-0.34970501762036554
0.024910408424096784,0.0,0.0,0.18251717157408917,-0.23167643947283742,-0.011239222552655245
0.008948096173130983,0.0,0.0,0.07409284827610592,0.1434563131641986,-0.015933563000168
0.0012772397648537085,0.0,0.0,0.011251176970254495,0.06044118627366129,0.014325436590984538
0.0012482537253456646,0.0,0.0,-0.18717753650816701,-0.0509941946042006,0.16843098453742175
0.004930569524358681,0.0,0.0,0.03255430278144246,-0.08523665640729072,0.003409511833494544
0.0014327966093437422,0.0,0.0,0.17409453001304506,0.2670061307860984,-0.31342188143048366
-0.00021145179133084016,0.0,0.0,0.1197265306926945,0.014206978825234383,-0.1791339268771294
-0.0054679783119298215,0.0,0.0,-0.21389795144267412,-0.03577435864448878,0.12502218483234173
0.0028404987511968425,0.0,0.0,0.06009127604487782,-0.13131265407970857,0.003510637863100037
0.0024061073359701543,0.0,0.0,0.05194321273683427,0.13780455660786992,0.038930226216194505
-0.00519772121010557,0.0,0.0,-0.14803886093441332,-0.06133790973331652,0.039119654739089876
-0.00011990660560512383,0.0,0.0,0.060256522900182914,0.07478830617869862,-0.020260453228033125
-0.002644568231215395,0.0,0.0,0.14314564992712223,-0.0955335548579773,-0.008863394659437028
-0.0024294745627749495,0.0,0.0,0.07606653543715422,0.017589099673682624,-0.046225829003978355
0.00334844743462599,0.0,0.0,-0.345810459271758,-0.18756533798603156,-0.4002559686976336
0.004017530365514839,0.0,0.0,-0.06212545686358776,-0.052982995901564675,-0.19734445868002187
0.0006134562174256068,0.0,0.0,0.05459000904051043,0.11138642574962722,0.2964559592709237
-0.003332125094688648,0.0,0.0,0.11938858838600673,0.08273771804093473,-0.011465975825393243
-0.00032858691028062986,0.0,0.0,-0.07884345605512914,0.014016238622482972,-0.12743061567696987
0.0022066124164449976,0.0,0.0,-0.012467047976199698,-0.009888013324342118,0.23339998574596535
-0.00025713115208149357,0.0,0.0,0.02418017400104332,-0.12141536934876519,0.22397870154487587
-0.001095276051527453,0.0,0.0,-0.02335387723464014,0.14691027080696026,-0.045838075152326366
0.00043750856725534635,0.0,0.0,-0.012583454214078646,0.042544631123959814,0.020170069825717934
-0.0015798568639466633,0.0,0.0,-0.015988215504516966,0.09396414747288788,0.02760789828253823
-0.0026347969065481387,0.0,0.0,-0.010921105896288419,-0.051860290590804124,0.18450681887284592
-0.0026203111528901647,0.0,0.0,0.12739911024879186,0.06449464161848813,0.11479497429516546
0.0002346127878033991,0.0,0.0,-0.15611227314397388,0.0428301596547499,0.007516198262541459
0.006333801268230612,0.0,0.0,0.25934241622538995,-0.17287045629061354,-0.1448087927770578
0.000273894179322304,0.0,0.0,0.1433601926537003,-0.1803803506139297,-0.23042627510445846
-0.003117027334941598,0.0,0.0,-0.22993941034172924,0.04428310776885993,-0.22353619836459182
0.001709921009146232,0.0,0.0,-0.022088898704342715,0.01762452034602995,0.15788913851453537
-0.0027317356837613825,0.0,0.0,0.017104634625266773,0.004402124489043128,0.07903160042316791
0.0008505757800497218,0.0,0.0,0.020154386295545473,-0.006728468645927205,0.10760704683898119
0.0021638841270648764,0.0,0.0,-0.04718274376283631,-0.018312231245822954,-0.0997344947287138
-0.0014371681301419885,0.0,0.0,-0.10294727140796288,-0.0746698232156194,-0.08791602054720232
-0.0015140503687067828,0.0,0.0,0.017214431640053908,-0.030282869263597148,0.05082275812611031
-3.023050092539094e-05,0.0,0.0,0.060698694349312035,0.2763355831026327,-0.028064077257759112
1.4412280983557782e-05,0.0,0.0,0.14292293865541889,0.13067108098860858,-0.06071070241991459
0.0009859020726953724,0.0,0.0,-0.06758790550821987,-0.12585832593599905,-0.02119665064026126
-0.0014086289797765222,0.0,0.0,-0.011871649139714528,0.042216677416806445,-0.07003595082509609
-0.0024791661084310832,0.0,0.0,-0.07354017309033592,-0.12459899376183159,0.12384483378751572
-0.0045360849870017695,0.0,0.0,0.0290621222811546,0.13620462540472952,0.13807764437316655
0.0034548768061353993,0.0,0.0,-0.10695090974498103,-0.039981362561370595,0.02440454219614509
0.007491105017343526,0.0,0.0,0.1791838374465866,-0.0015996952358509349,0.031236141317151706
0.0004517480360968537,0.0,0.0,-0.037014548086566644,-0.05057616594302904,-0.11849871031054973
-0.00535719858084294,0.0,0.0,-0.05878964793727646,0.009439591715087639,-0.169996976086611
-0.0026677860096979387,0.0,0.0,-0.04347396015793818,-0.041489277094135135,0.13295545762818264
