x,y,z,roll,pitch,yaw
0.268565933917969,0.0,0.0,0.03363790916474907,-0.07741686526351126,-0.17404796429307914
0.297525259005999,0.0,0.0,-9.213875113895712e-05,-0.0054057158949171085,-0.04738478577725621
0.1611281150486939,0.0,0.0,0.03540688991371036,-0.21453174361346083,0.08351679745278645
0.351304290057952,0.0,0.0,-0.03377565561512406,0.3253375994986707,0.06716394912665803
0.25610875234592284,0.0,0.0,-0.020835963616141224,-0.09685238820666309,-0.12802363740321535
0.07959954230386108,0.0,0.0,0.015382378055014016,0.009442465122463597,-0.03737731885802153
0.18059681347515325,0.0,0.0,-0.003324481302605189,0.09471943824743974,0.13795734484871244
0.22376357422607254,0.0,0.0,-0.01938829735321478,0.0734355045729181,-0.0018226766560211214
0.624176225002907,0.0,0.0,0.11919728050358368,0.26666347689431297,0.038587992718320474
0.6672105856826087,0.0,0.0,-0.05045318347058786,-0.18972542139786247,-0.06547545617836648
-0.024814589898583324,0.0,0.0,-0.08376082124510204,0.18737004397118953,-0.01686932825027512
0.05611388066565398,0.0,0.0,-0.011069361593472674,-0.3166487504472065,-0.010723326237421036
0.031309863114902324,0.0,0.0,-0.0007341635473795874,0.04977497444161844,0.047604480125266184
-0.016404919480358323,0.0,0.0,0.013742534121521491,-0.053825420517198144,-0.08187067370493888
-0.028662555715181042,0.0,0.0,-0.059790040510065146,-0.15151915107698272,-0.1438273956168639
-0.02012970041853411,0.0,0.0,0.0620240901125072,-0.10558373247762405,0.1137266873046769
0.01265218868071209,0.0,0.0,0.06591552443683221,0.02057372518306423,0.16033062454989644
-0.016498467591532978,0.0,0.0,-0.11648773038653001,0.08655352609722249,-0.2124075492167942
0.01290464532532635,0.0,0.0,-0.11304381664218775,0.13909291561213408,0.044285706353775475
0.003553898650018288,0.0,0.0,0.03936067106068367,-0.18030602871801502,-0.0015659652161266336
0.01065412547219951,0.0,0.0,-0.07116295769324822,0.16529585563530982,0.09139241678069407
-0.20581224406147747,0.0,0.0,0.06871398784240554,-0.030070529125192105,0.0030377566796539906
0.16902650428520785,0.0,0.0,0.11379726903821752,0.002474726052542741,0.042216617839786294
0.00948238432648912,0.0,0.0,-0.0028801323242073056,-0.023917371013534975,-0.10763534063044009
0.007799723381470783,0.0,0.0,0.013389967730805292,-0.007960175543639078,0.020572765560174115
0.18870183123638043,0.0,0.0,-0.02551601067374228,-0.09646220452540949,0.061393397768264406
-0.16530968680379854,0.0,0.0,0.0006625015102537583,0.17257308902138446,-0.010884072000805926
-0.02114407456742313,0.0,0.0,0.04764551491283852,0.10863594670001615,-0.04245634372315456
0.013419577994770837,0.0,0.0,-0.05658580846820709,-0.21672711387261717,0.11002125733577792
0.004619214882861624,0.0,0.0,0.055528596827752866,-0.06972621013869948,-0.005964983518532095
-0.006246153908844577,0.0,0.0,0.07177159050853539,0.016387912784652195,-0.014432347322685928
-0.020544166658184846,0.0,0.0,-0.041256551360927665,0.0792945832166462,-0.0717767253982701
0.02591058540093614,0.0,0.0,0.060464019547011014,-0.024885134269172614,0.060092479953032435
0.022279060381738023,0.0,0.0,0.0010588302977227158,-0.1619344155417752,-0.012824132636357543
0.0205348006789083,0.0,0.0,0.0967137368070171,0.16882414318708414,-0.05377984700193001
0.004045660965417418,0.0,0.0,-0.15143391014176308,-0.012299275458284834,-0.018584202659812046
-0.015479714356865999,0.0,0.0,0.002386304951035092,0.0069999353204121375,0.04219879367278451
0.004803267006790092,0.0,0.0,-0.09017639116566484,0.20538522901144718,-0.10169554496739691
0.02077619983543441,0.0,0.0,-0.05614249640395459,-0.16873349090267412,0.07310670215051877
-0.19560953780292153,0.0,0.0,-0.0403154843054369,-0.0956050673915462,0.024759745843596286
0.2011377409324027,0.0,0.0,0.13534043151467165,0.024406178936595507,0.029293290438213864
0.09659845728396438,0.0,0.0,-0.12147914949162411,0.08535300971788363,-0.05092083979852596
-0.03786234418456525,0.0,0.0,0.04599753200441402,-0.3268503461481378,0.013386751078208099
-0.0034059841001339965,0.0,0.0,0.01709729349902532,0.13385092384301395,0.03626229203443074
0.00027246433738164344,0.0,0.0,-0.05818764851416094,0.04887266094859592,0.08644303066571372
-0.00676381493337701,0.0,0.0,0.08187066432449978,-0.05471968765531846,-0.021513376080163456
0.0029872899971570568,0.0,0.0,-0.09933648444255447,0.028499670229671314,-0.08869493835030556
0.006351929958588648,0.0,0.0,0.0262374444810861,0.08103039377767751,0.06373300605121356
0.014974817761973565,0.0,0.0,0.0443634018335532,-0.10582830656569132,-0.039392573289927346
-0.00790767585546485,0.0,0.0,0.06892286361079009,0.07424605279786482,-0.006686509689486816
-0.009960055368045045,0.0,0.0,0.0006318295997513281,0.035432550372758276,-0.06427921422184653
-0.20200548782293928,0.0,0.0,-0.08887964717112276,-0.09321059774224165,0.06593731196948886
0.20615825468341556,0.0,0.0,0.10283889671449672,0.16233206970751987,-0.030750041938352297
0.007430416087902542,0.0,0.0,0.006919182572363818,-0.09876097492681168,0.0028303353098953887
-0.020115386482364373,0.0,0.0,-0.042418959116724234,-0.00924789540559671,-0.015351386090404737
0.002867484770947707,0.0,0.0,-0.010686196199093567,0.2027056672872,-0.006269874376836765
0.02589293248699336,0.0,0.0,-0.07020603490625241,-0.0193430538880936,0.11578816497690944
0.16886534937489386,0.0,0.0,0.06038804924193717,-0.10857033283051487,-0.12099520674121973
0.019111697124909306,0.0,0.0,0.06554671034610146,0.03766885119128475,0.05404852425332567
0.02181289357048514,0.0,0.0,-0.08643721303595701,0.018151162950954765,0.025814063569357868
0.019174768515893552,0.0,0.0,0.013847642050045593,-0.10774834918355873,-0.08043737303553185
0.0013115933268596414,0.0,0.0,0.021391258851520847,-0.15202520876235187,0.06811181749778816
-0.005248781249465849,0.0,0.0,0.10525195353397679,0.0872159528923581,0.07578755192922715
-0.023619703941805705,0.0,0.0,-0.07206695009851795,0.055227337761349346,-0.04024145739738316
-0.000762210772622851,0.0,0.0,-0.06677711255918703,-0.008622492626179448,-0.08186777563933983
-0.21193180965805763,0.0,0.0,0.08108629543871627,-0.06336220098360122,0.11408444658125484
0.2220802200590299,0.0,0.0,-0.0006410571397566073,-0.006091370254177086,-0.09554479497347998
-0.0039352042910779225,0.0,0.0,-0.07251853891705755,-0.03780651202534571,0.0100441819315865
-0.0016863246258923255,0.0,0.0,-0.023047808737501136,0.013875454574144432,-0.022101036097630155
0.08679481039556552,0.0,0.0,0.12591132228471932,0.017909314637964475,-0.004420245616021657
-0.07415902501910736,0.0,0.0,-0.10019486494767786,-0.09393569422939188,-0.06193224027730687
-0.007400137041129535,0.0,0.0,-0.04497692543212036,0.12358104553296174,0.016319710193930026
0.01926976148463845,0.0,0.0,0.02559523456324482,0.21838213026507966,0.009119093635801958
0.23981483197962214,0.0,0.0,-0.05846649961357979,0.029049698284811857,0.13779951008966745
-0.20016247811359794,0.0,0.0,0.15750597742380715,-0.1486575234246038,0.0381508343518226
-0.05649601198731494,0.0,0.0,-0.0585457120667439,0.04494009897713562,-0.04819754135126945
0.012333948385329047,0.0,0.0,-0.025289722016311,0.12367834527854438,-0.05989913823181222
-0.07635758636111331,0.0,0.0,-0.02028248099393613,-0.10914839898259819,0.03900035149746831
0.04616012922277041,0.0,0.0,-0.04374462771231445,-0.16951557130435266,0.024727011609498774
0.23805414516254944,0.0,0.0,0.21636560035497382,0.09388848246655769,0.04403740220883496
-0.20951170103350303,0.0,0.0,-0.07606005187855967,-0.043698473120807886,0.011384735077813358
-0.020526313428556514,0.0,0.0,0.0028901035394187685,-0.0003607096783938844,-0.036723086403968284
0.003313289928038135,0.0,0.0,0.02450683663197625,0.05474342534053582,-0.06553792273070373
-0.257817761692715,0.0,0.0,-0.040232156876486395,0.007494227735995675,-0.06443133837220727
0.22788806315391458,0.0,0.0,-0.06540647921150401,0.01468758883509999,0.006148710713140791
0.030472938726482008,0.0,0.0,0.021355086254373285,-0.05724185757770888,-0.01513663476042537
0.001169881539229263,0.0,0.0,0.12253180142260434,0.11820652123638793,0.04809684980084043
-0.018824630898499655,0.0,0.0,-0.18153183043862128,0.03956477015985011,-0.01756614589074545
0.002777813580538256,0.0,0.0,0.011954253537786577,0.08230142542865233,0.005567558683154832
0.025500429009538063,0.0,0.0,0.0006586578083841295,0.1283437840151277,-0.019955789725317395
-0.004328761819477645,0.0,0.0,0.02417320372160459,-0.10223347906262205,0.10074441702866888
-0.004287879996680824,0.0,0.0,0.05541536358064288,0.01756683205665577,-0.06635913026602726
0.012944682312761503,0.0,0.0,-0.05809185292176342,0.004711619216749802,0.02451167035892655
0.0028358098377532157,0.0,0.0,0.053602551371084044,-0.01887998232669016,-0.0009186992105750916
-0.014408247598520833,0.0,0.0,-0.023895319187331922,-0.21546500079005843,-0.06500578176872347
-0.005583927980881746,0.0,0.0,0.057830819551148674,0.03134418848216102,0.063676457288283
-0.03391747138087138,0.0,0.0,-0.018127147167042904,-0.0045939712217738715,-0.027220229486275498
-0.004589753300470667,0.0,0.0,-0.0012519998075444794,-0.06206448310532453,0.05504721320481767
0.02752830682719348,0.0,0.0,0.004486508088552475,-0.0548016215108496,-0.032867940359364176
-0.00026730257696287567,0.0,0.0,-0.014758657071266992,0.050017230474110906,-0.0008638765407759045
-0.004822732106777763,0.0,0.0,0.07860409149451675,-0.013629098410730362,-0.07654547287767277
-0.0005973616481896294,0.0,0.0,-0.014135526875624974,0.027194350596385843,0.03822400245887562
-0.5824350587451422,0.0,0.0,0.025462253855159774,-7.298676929052593e-05,0.04558712275592668
0.5009579600286225,0.0,0.0,-0.060316148671682536,0.053611724389589735,-0.055746682223781784
