x,x_vel,yaw,yaw_vel
0.0,0.0,-0.0011823851763779975,3.398435757801926e-05
0.0,0.0,-0.0011823851763779975,3.398435757801926e-05
-2.072467778949262e-11,-6.677645434762114e-07,-0.000976799916518261,0.003989284024902787
-3.595589546721807e-06,-0.007569734861179476,-0.0010780814624838002,0.0035421254229762522
-5.645653928075941e-06,-0.013201442093658694,-0.0014778488901818912,0.003725593076600831
-5.487774640038224e-05,-0.01825710693824995,-0.0012567672702848993,0.004091868830549797
-0.00010871347291899672,-0.02149957452945691,-0.0009629152246079064,0.0034429053048857434
-0.00011096997216087903,-0.023236781096572692,-0.0008596940771849163,0.0031174908055115694
-0.00011096997216087903,-0.023236781096572692,-0.0008596940771849163,0.0031174908055115694
7.461209006388254e-05,-0.03612453561761863,-6.746197835438318e-06,0.0032436220945687997
0.00021651505864207795,-0.039463373797614304,-0.0002297088303219912,0.003495740842638457
0.00021651505864207795,-0.039463373797614304,-0.0002297088303219912,0.003495740842638457
0.0005162688629047627,-0.04699861136691006,-0.00032508275992304114,0.0032309670038768216
0.0008348128889819482,-0.05498282432576698,-0.0008013354496493657,0.003460452467398629
0.0010796992781111142,-0.06155712412984884,-0.0010175705445678576,0.004134840839692731
0.0010796992781111142,-0.06155712412984884,-0.0010175705445678576,0.004134840839692731
0.0018933186982404804,-0.07309658754580158,-0.0008607143155300104,0.003817093664135323
0.0018933186982404804,-0.07309658754580158,-0.0008607143155300104,0.003817093664135323
0.002406508097969051,-0.08271521613532748,0.00011685606172510011,0.0031402878776423423
0.0025245572934049685,-0.08611803600946946,-0.000731764436499866,0.0020888957705769975
0.0025245572934049685,-0.08611803600946946,-0.000731764436499866,0.0020888957705769975
0.003300035341792851,-0.09709660550544,-0.0004978135766969226,0.0026159359212935616
0.003977953784412921,-0.10364533282668123,-0.00041909832702063943,0.002459612369996786
0.003977953784412921,-0.10364533282668123,-0.00041909832702063943,0.002459612369996786
0.004887449326834794,-0.11334920953304027,-0.0007412898130556601,0.003147197246242083
0.005241854872600914,-0.11904002386116404,-0.00019815423527688811,0.003055206113819409
0.005241854872600914,-0.11904002386116404,-0.00019815423527688811,0.003055206113819409
0.0054999615753192135,-0.128031211289191,-0.000104853952677131,0.003380327722971176
0.005793391225764121,-0.13189050684195283,-0.0010458883004695815,0.0034768994957606707
0.005793391225764121,-0.13189050684195283,-0.0010458883004695815,0.0034768994957606707
0.006527898056436646,-0.1446095364939991,8.61130290014311e-05,0.003822755756801987
0.007143749063332578,-0.14879803364983665,-0.0002441719473670941,0.003291908399887451
0.007646382366348323,-0.1544520786647253,0.00032711086166242005,0.0032951182247147244
0.007587893438594088,-0.1572326179665082,0.00036341297959510514,0.0032733541928027183
0.007587893438594088,-0.1572326179665082,0.00036341297959510514,0.0032733541928027183
0.007530610670150752,-0.16283660661563717,0.0004049995448897241,0.0034942392116573385
0.0076695115253681105,-0.1677199552007991,0.0002641014101547202,0.0038371985870479497
0.007921097358555739,-0.17521196516202608,-0.0005543793058804224,0.0030022297065544845
0.008230137228641002,-0.18137253396134537,-0.000617472788678736,0.0024232407574320837
0.008275258233751076,-0.185100919606988,-0.0005268701621553994,0.0027790595484080945
0.008045586469910026,-0.18983720835953585,-0.0005839875928582488,0.003922161397886589
